id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,greek_letters,spect_desig,color,linecolor
85455,85715.0,158974.0,6528.0,,,,17.515381,31.158139000000002,120.919,3.81,15.59,-26.0,5.63,0.218,G8III,0.96,-13.093014,-102.64364,62.563603,5.69e-06,2.698e-05,-5.94e-06,4.585516139624762,0.5438121063464549,1.8471401229166662e-08,7.5582452e-08,,,Her,1,85455,,71.25248247522671,,,,,G,#FFD423,#FFD423
85467,85727.0,158094.0,6500.0,,Del Ara,,17.518318,-60.683848,60.6796,-53.65,-99.37,10.0,3.6,-0.315,B8V,-0.10400000000000001,-3.7367589999999997,-29.474564,-52.90851899999999,-1.308e-05,2.23e-05,-2.323e-05,4.586284984102779,-1.0591329523943476,-2.6010253961805554e-07,-4.81759354e-07,Del,,Ara,1,85467,,116.41260294104907,,,,δ,B,#93C2F1,#93C2F1
85489,85749.0,158837.0,6524.0,,,,17.522593,2.724507,111.6071,-19.25,19.22,-29.0,5.57,0.332,G8III,0.8440000000000001,-13.897158,-110.611084,5.305086,-6.58e-06,3.118e-05,8.98e-06,4.587404051391957,0.04755161433540375,-9.332663350694443e-08,9.3181189e-08,,,Oph,1,85489,,64.15049325106628,,,,,G,#FFD423,#FFD423
85491,85751.0,158220.0,6505.0,,,,17.523134,-56.920964,561.7978,-0.85,-4.16,-3.0,5.99,-2.758,B7II/III,-0.045,-38.180882000000004,-304.240235,-470.740734,-9.1e-07,1.137e-05,-3.61e-06,4.587545839941981,-0.9934582364721788,-4.120916284722221e-09,-2.0168249e-08,,,Ara,1,85491,,1104.5871839886302,V862,6.04,5.92,,B,#93C2F1,#93C2F1
85494,85755.0,158643.0,6519.0,,51    Oph,,17.523598,-23.962643,124.3781,4.91,-25.9,-12.0,4.78,-0.6940000000000001,A0V,0.016,-14.138881,-112.775053,-50.514993,5.12e-06,1.705e-05,-9.29e-06,4.587667289288078,-0.4182270227090013,2.3804351715277775e-08,-1.2556674300000002e-07,,51.0,Oph,1,85494,,165.0440985652279,,,,,A,#f3e8d3,#f3e8d3
85499,85760.0,156513.0,6429.0,,,,17.524298,-80.859134,271.0027,-2.27,-43.34,-19.0,5.83,-1.335,M3III,1.617,-5.347818,-42.718649,-267.561,4.41e-06,5.921e-05,1.014e-05,4.587850409703883,-1.4112581105346786,-1.1005270548611108e-08,-2.1011824899999998e-07,,,Aps,1,85499,,297.8516429429191,NO,5.915,5.755,,M,#FF2620,#FF2620
85521,85783.0,158704.0,6520.0,,,,17.528993,-26.269709000000002,119.6172,-2.83,-22.57,0.1,6.05,0.6609999999999999,B9II/III,-0.065,-13.193074,-106.44875400000001,-52.942235,-9.3e-07,5.86e-06,-1.178e-05,4.589079530948012,-0.4584929164464113,-1.3720227159722221e-08,-1.0942244699999998e-07,,,Oph,1,85521,,47.38053933388255,,,,,B,#93C2F1,#93C2F1
85524,85786.0,158619.0,6517.0,,,,17.529822,-33.703158,112.1076,-7.68,-31.45,-34.0,6.43,1.182,K2III,1.1909999999999998,-11.451199,-92.55903,-62.207249,5.7e-07,3.863e-05,5.08e-06,4.589296726205207,-0.5882310691466425,-3.723369066666666e-08,-1.52473902e-07,,,Sco,1,85524,,29.322432823031157,,,,,K,#F99220,#F99220
85526,85788.0,158476.0,6513.0,,,,17.530305,-46.036783,446.4286,2.53,-2.62,-29.0,6.04,-2.209,F8/G0Ib,0.805,-38.012244,-307.568906,-321.332695,8.46e-06,2.381e-05,1.741e-05,4.589423116325628,-0.8034934351435324,1.2265786118055556e-08,-1.2702118e-08,,,Ara,1,85526,,666.1929002234552,,,,,F,#d4bf94,#d4bf94
85528,85790.0,159139.0,6533.0,,78    Her,,17.530439,28.407498999999998,82.0345,7.46,25.64,-26.0,5.66,1.09,A1V,-0.001,-8.847902000000001,-71.611693,39.026928000000005,6.41e-06,2.766e-05,-3.68e-06,4.58945807146213,0.4958043846794862,3.6167100569444436e-08,1.24306227e-07,,78.0,Her,1,85528,,31.915378551007613,,,,,A,#f3e8d3,#f3e8d3
85530,85792.0,158427.0,6510.0,,Alp Ara,,17.530695,-49.876145,81.9672,-31.27,-67.15,0.0,2.84,-1.7280000000000002,B2Vne,-0.136,-6.473763,-52.424912,-62.676478,-9.83e-06,2.177e-05,-1.72e-05,4.589525310489168,-0.8705029435833775,-1.5160123790972222e-07,-3.25552386e-07,Alp,,Ara,1,85530,,427.75983148203767,Alp,2.8739999999999997,2.7939999999999996,α,B,#93C2F1,#93C2F1
85544,85805.0,159966.0,6566.0,,27    Dra,,17.532745000000002,68.135024,64.6831,-13.56,132.7,-73.0,5.07,1.016,K0III,1.077,-2.939425,-23.90906,60.029455000000006,3.88e-06,6.644e-05,-5.379e-05,4.590061904768568,1.1891805092928474,-6.574073508333334e-08,6.43347754e-07,,27.0,Dra,1,85544,,34.16646128138223,,,,,K,#F99220,#F99220
85557,85819.0,159541.0,6554.0,,24Nu 1Dra,,17.536251,55.184243,30.248,148.53,54.24,-15.0,4.89,2.487,Am...,0.251,-2.091471,-17.142584,24.833263,2.347e-05,1.254e-05,-8.05e-06,4.590979842820398,0.963146726925725,7.200937597291666e-07,2.6296294e-07,Nu-1,24.0,Dra,1,85557,,8.814547044472214,,,,ν1,A,#f3e8d3,#f3e8d3
85560,85822.0,166205.0,6789.0,,23Del UMi,,17.536918,86.58646,52.7704,10.54,53.97,-8.0,4.35,0.738,A1Vn,0.021,-0.379972,-3.119005,52.676703,4.4e-06,1.384e-05,-7.35e-06,4.591154283119417,1.511218819472001,5.1099361930555543e-08,2.6165394299999997e-07,Del,23.0,UMi,1,85560,,44.136714346343965,,,,δ,A,#f3e8d3,#f3e8d3
85564,85826.0,159082.0,6532.0,,,,17.537467000000003,11.930047,135.318,2.69,16.32,-12.0,6.42,0.763,B9.5V,-0.013000000000000001,-15.992693,-131.425653,27.97255,3.47e-06,1.39e-05,7.94e-06,4.591298088113019,0.20821860231393,1.3041488006944443e-08,7.9121592e-08,,,Oph,1,85564,,43.132040069941645,,,,,B,#93C2F1,#93C2F1
85567,85829.0,159560.0,6555.0,,25Nu 2Dra,,17.537767000000002,55.172957999999994,30.4878,143.71,62.46,-16.0,4.86,2.439,Am,0.27899999999999997,-2.101791,-17.284211,25.026701,2.313e-05,1.424e-05,-8.16e-06,4.591376775350229,0.9629497836279599,6.967257403263889e-07,3.0281462400000004e-07,Nu-2,25.0,Dra,1,85567,,9.212977276685557,,,,ν2,A,#f3e8d3,#f3e8d3
85577,85839.0,158741.0,6522.0,,,,17.540175,-34.279405,120.4819,-11.58,-33.39,-50.0,6.16,0.755,F2IV,0.36,-11.955588,-98.833431,-67.85865600000001,-3.2e-07,5.366e-05,1.269e-05,4.592006951762538,-0.5982884804437613,-5.614142420833333e-08,-1.6187928699999997e-07,,,Sco,1,85577,,43.45102241715715,V949,6.181,6.141,,F,#d4bf94,#d4bf94
85626,85888.0,159501.0,6550.0,,,,17.552020000000002,41.243449,99.5025,-67.5,-62.08,-29.0,5.72,0.731,K1III:,1.089,-8.754607,-74.303278,65.597832,-3.204e-05,6.35e-06,-4.207e-05,4.595108009569199,0.7198339724920949,-3.27249234375e-07,-3.0097233199999996e-07,,,Her,1,85626,,44.42219354710552,,,,,K,#F99220,#F99220
85627,85889.0,158799.0,6523.0,,,,17.552052,-41.173066,465.1163,2.43,-3.6,-19.0,5.84,-2.498,B9Ib/II,0.040999999999999995,-40.963522999999995,-347.699588,-306.20254900000003,7.78e-06,1.919e-05,6.68e-06,4.595116555083509,-0.7186055687163051,1.17809724375e-08,-1.7453292e-08,,,Sco,1,85627,,869.3606925094164,,,,,B,#93C2F1,#93C2F1
85650,85912.0,159332.0,6541.0,,,,17.55634,19.256677,37.6506,-29.48,-91.32,-59.0,5.65,2.7710000000000004,F6V,0.505,-4.119108,-35.304086,12.417019,6.2e-07,5.174e-05,-3.564e-05,4.596239116423112,0.33609241909628623,-1.4292307302777775e-07,-4.4273185299999994e-07,,,Her,1,85650,,6.78578350950407,,,,,F,#d4bf94,#d4bf94
85660,85922.0,159170.0,6534.0,,,,17.55829,-5.744803,48.1,-42.2,-95.38,-26.0,5.61,2.199,A5V,0.187,-5.521964,-47.538557,-4.814682,-6.46e-06,2.963e-05,-1.947e-05,4.596749637825486,-0.10026573513376999,-2.0459137319444445e-07,-4.62415288e-07,,,Oph,1,85660,,11.492115972032408,,,,,A,#f3e8d3,#f3e8d3
85661,85923.0,159870.0,6560.0,,,,17.558779,57.558721,250.0,6.64,5.08,-1.0,6.15,-0.84,A5V+...,0.602,-15.456619,-133.215035,210.98540899999998,8.66e-06,4.78e-06,2.44e-06,4.596877656676749,1.0045891914996723,3.219162838888889e-08,2.4628534e-08,,,Dra,1,85661,,188.7991349096293,,,,,A,#f3e8d3,#f3e8d3
85665,85927.0,158926.0,6527.0,,35Lam Sco,Shaula,17.560145000000002,-37.103821,175.1313,-8.9,-29.95,-3.0,1.62,-4.5969999999999995,B1.5IV+...,-0.231,-16.048582999999997,-138.74979299999998,-105.649898,-5.46e-06,1.854e-05,-1.843e-05,4.597235152451346,-0.6475838425148488,-4.3148417569444436e-08,-1.45201697e-07,Lam,35.0,Sco,1,85665,,6008.9695048348585,Lam,1.656,1.5959999999999999,λ,B,#93C2F1,#93C2F1
85668,85930.0,159353.0,6542.0,,,,17.560941,16.317553,92.9368,-5.67,-62.67,-22.0,5.68,0.8390000000000001,K0III:,1.002,-10.229762,-88.604469,26.111537,-9.7e-07,1.386e-05,-3.342e-05,4.5974436704718125,0.2847950284635863,-2.74889356875e-08,-3.03832733e-07,,,Her,1,85668,,40.216104433421314,,,,,K,#F99220,#F99220
85672,85934.0,159354.0,6543.0,,,,17.561882999999998,14.841598000000001,184.5018,22.09,-73.53,30.0,6.36,0.03,M4IIIa,1.595,-20.411306,-177.17479,47.259768,1.431e-05,-4.846e-05,-5.571e-05,4.597690249084243,0.25903475476938376,1.0709534203472224e-07,-3.56483499e-07,,,Her,1,85672,,84.72274141405963,V642,6.457000000000001,6.307,,M,#FF2620,#FF2620
85713,85975.0,158907.0,,,,,17.571353,-48.526787,124.3781,-33.37,39.62,0.0,6.32,0.846,G6/G8III,0.953,-9.224397999999999,-81.853736,-93.192211,-2.2e-05,-1.553e-05,1.582e-05,4.6001694844046535,-0.846952216272175,-1.6178232520138886e-07,1.9208317999999998e-07,,,Ara,1,85713,,39.957655661880544,,,,,G,#FFD423,#FFD423
85736,85998.0,159480.0,6548.0,,53    Oph,,17.57686,9.5867,103.5197,6.63,-9.77,-14.0,5.8,0.725,A2V,0.04,-11.284417999999999,-101.448224,17.240136,4.78e-06,1.285e-05,-7.22e-06,4.6016110832525365,0.16731947954491,3.2143147020833334e-08,-4.7366296e-08,,53.0,Oph,1,85736,,44.668359215096324,,,,,A,#f3e8d3,#f3e8d3
85749,86011.0,159176.0,6535.0,,,,17.578470000000003,-32.581662,,3.68,-1.68,-4.0,5.69,-14.31,O5/6(e),0.045,-9280.024548000001,-83749.904958,-53850.111947000005,0.00182179,0.00024285,-0.00068404,4.602032746110004,-0.5686572732676037,1.7841143444444448e-08,-8.144869e-09,,,Sco,1,85749,,46131757.456038,V1036,5.7170000000000005,5.6770000000000005,,O,#5A90C3,#5A90C3
85757,86019.0,159358.0,6544.0,,,,17.579542,-11.241999,123.3046,3.02,3.24,-11.0,5.54,0.085,B8Vn,0.013000000000000001,-13.28553,-120.206652,-24.038626999999998,2.96e-06,1.039e-05,4.09e-06,4.6023133091120165,-0.19620989755532373,1.4641373152777783e-08,1.5707963e-08,,,Ser,1,85757,,80.53784411990665,,,,,B,#93C2F1,#93C2F1
85769,86032.0,159561.0,6556.0,Gl 681,55Alp Oph,Rasalhague,17.582241,12.560035000000001,14.8965,110.08,-222.61,12.6,2.08,1.215,A5III,0.155,-1.587067,-14.453242000000001,3.2394540000000003,6.15e-06,-1.685e-05,-1.289e-05,4.603020022725371,0.2192139606173275,5.336828995555554e-07,-1.0792437340000002e-06,Alp,55.0,Oph,1,85769,,28.444611074479155,,,,α,A,#f3e8d3,#f3e8d3
85773,86036.0,160269.0,6573.0,Gl 684A,26    Dra,,17.583170000000003,61.874554,14.1904,277.38,-525.62,-16.3,5.23,4.47,G0V,0.602,-0.728444,-6.649556,12.514635,1.635e-05,-2.597e-05,-3.175e-05,4.6032631767916365,1.0799146875704138,1.344776187125e-06,-2.548277667e-06,,26.0,Dra,1,85773,Gl 684,1.4190575216890922,,,,,G,#FFD423,#FFD423
85797,86060.0,159376.0,6545.0,,52    Oph,,17.588472,-22.043822,258.3979,-3.25,-8.45,-12.0,6.47,-0.591,Ap Si,0.011000000000000001,-25.754186999999998,-238.11946400000002,-96.980729,-2.4e-06,1.57e-05,-5.2e-06,4.604651207131108,-0.384737270459115,-1.5756444618055555e-08,-4.0966756e-08,,52.0,Oph,1,85797,,150.1066732570369,V2125,6.501,6.4510000000000005,,A,#f3e8d3,#f3e8d3
85801,86064.0,159018.0,6530.0,,,,17.588863,-53.352928000000006,293.2551,-6.28,-18.27,7.0,6.09,-1.246,B9III,0.025,-18.804099,-174.026409,-235.286644,-7.1e-06,1.743e-05,-2.125e-05,4.604753625594882,-0.9311842650352664,-3.0446299138888885e-08,-8.8575459e-08,,,Ara,1,85801,,274.4100418256573,,,,,B,#93C2F1,#93C2F1
85825,86088.0,158895.0,6525.0,,,,17.593055,-59.846115000000005,440.5286,-4.26,-7.29,-9.0,6.26,-1.96,B5II/III,-0.081,-23.531021,-220.03346200000001,-380.915927,-7.12e-06,1.895e-05,1.4e-07,4.6058511562857,-1.044511745250524,-2.0653062791666668e-08,-3.5342917000000004e-08,,,Ara,1,85825,,529.6634438916581,,,,,B,#93C2F1,#93C2F1
85829,86092.0,159217.0,6537.0,,1Sig Ara,,17.594332,-46.505684,116.0093,-25.13,-38.32,4.0,4.56,-0.762,A0V,-0.02,-8.464162,-79.397322,-84.158121,-1.269e-05,1.424e-05,-1.78e-05,4.606185444955319,-0.8116773035802675,-1.218336779236111e-07,-1.85780602e-07,Sig,1.0,Ara,1,85829,,175.7114246595095,,,,σ,A,#f3e8d3,#f3e8d3
85833,86096.0,159925.0,6563.0,,,,17.595102,37.301594,141.6431,9.44,3.0,4.0,6.13,0.374,G9III,0.978,-11.920975,-112.038555,85.837231,6.23e-06,-2.68e-06,4.12e-06,4.6063870464561,0.6510356282635874,4.576641144444445e-08,1.4544410000000001e-08,,,Her,1,85833,,61.71631684555837,,,,,G,#FFD423,#FFD423
85835,86098.0,159312.0,6539.0,,,,17.595297,-37.439878,103.4126,-9.17,-35.55,-8.0,6.48,1.4069999999999998,A0V,0.006,-8.683236,-81.648258,-62.867433999999996,-2.74e-06,1.772e-05,-9.18e-06,4.606438014997623,-0.6534491470735513,-4.445741450694443e-08,-1.72351263e-07,,,Sco,1,85835,,23.83416820673153,,,,,A,#f3e8d3,#f3e8d3
85855,86118.0,159834.0,6559.0,,,,17.59988,20.996242000000002,112.8668,6.71,-15.06,-17.0,6.11,0.847,A7IV,0.184,-11.01774,-104.795158,40.440877,5.04e-06,1.282e-05,-1.392e-05,4.607637823646232,0.366453545136775,3.2530997965277785e-08,-7.301294e-08,,,Her,1,85855,,39.92087024388081,,,,,A,#f3e8d3,#f3e8d3
85867,86130.0,159926.0,6564.0,,,,17.60225,28.185090999999996,133.5113,1.7,29.56,-34.0,6.4,0.772,K5,1.367,-12.231966,-117.042677,63.060104,5.22e-06,3.936e-05,4.4e-07,4.608258382116035,0.4919226429705762,8.241832569444443e-09,1.4331092300000002e-07,,,Her,1,85867,,42.77598314820376,,,,,K,#F99220,#F99220
85890,86153.0,159968.0,,,,,17.60595,27.566639000000002,236.4066,-4.59,-69.36,-37.2,6.37,-0.498,M1II,1.5859999999999999,-21.581122,-208.453653,109.40408000000001,-5.55e-06,-2.5e-06,-8.807e-05,4.609226943286705,0.48112860666578,-2.22529479375e-08,-3.36266768e-07,,,Her,1,85890,,137.7843843351454,,6.466,6.2860000000000005,,M,#FF2620,#FF2620
85907,86170.0,159433.0,6546.0,,,,17.609121,-38.635308,50.8388,-18.47,-182.29,-49.0,4.26,0.7290000000000001,G8/K0III/IV,1.075,-4.0566889999999995,-39.503921000000005,-31.741494,2.34e-06,6.731e-05,-3.8e-06,4.6100571174804905,-0.6743133359600074,-8.954508679861111e-08,-8.837668580000001e-07,,,Sco,1,85907,,44.5040976649537,,,,,G,#FFD423,#FFD423
85915,86178.0,160054.0,6570.0,,,,17.610205999999998,30.785179,69.6379,30.58,-5.66,-17.0,6.04,1.8259999999999998,A5V,0.158,-6.094428,-59.514024,35.642038,1.169e-05,1.283e-05,-1.054e-05,4.610341260240206,0.5373027298960276,1.4825602351388886e-07,-2.7440453999999995e-08,,,Her,1,85915,,16.203170427400003,,,,,A,#f3e8d3,#f3e8d3
85919,86182.0,160290.0,6574.0,,82    Her,,17.610457,48.585634000000006,108.3424,31.75,64.13,29.0,5.35,0.17600000000000002,K1III,1.1420000000000001,-7.296214999999999,-71.296298,81.251062,1.716e-05,3.91e-06,4.452e-05,4.610406798873006,0.8479792904713638,1.539283435763889e-07,3.1091101300000004e-07,,82.0,Her,1,85919,,74.06277836681545,,,,,K,#F99220,#F99220
85921,86184.0,160933.0,6598.0,,,,17.611110999999998,69.57073000000001,45.683,-53.74,-217.54,-53.0,6.33,3.031,F9V,0.596,-1.620692,-15.862945999999999,42.809267999999996,-1.451e-05,-2.488e-05,-6.761e-05,4.610578094284871,1.2142383026928,-2.605388719305556e-07,-1.0546636799999998e-06,,,Dra,1,85921,,5.340722340937608,,,,,F,#d4bf94,#d4bf94
85939,86201.0,160922.0,6596.0,NN 4017,28Ome Dra,,17.615859,68.75797,23.1642,1.34,321.05,-14.4,4.77,2.946,F5V,0.43,-0.8425969999999999,-8.350132,21.590264,4.06e-06,3.873e-05,-6.6e-07,4.611820971844403,1.2000529553253088,6.496503319444444e-09,1.556494321e-06,Ome,28.0,Dra,1,85939,,5.7756384639453335,,,,ω,F,#d4bf94,#d4bf94
85956,86219.0,161178.0,6606.0,,,,17.619125,72.455794,111.2347,24.06,15.34,8.0,5.87,0.639,G9III,1.016,-3.3378300000000003,-33.364234,106.060648,1.345e-05,4.1e-06,1.029e-05,4.612676218654001,1.2645921697411575,1.1664617154166665e-07,7.4370418e-08,,,Dra,1,85956,,48.35039205916212,,,,,G,#FFD423,#FFD423
85965,86228.0,159532.0,6553.0,,The Sco,Sargas,17.621979999999997,-42.997824,92.081,6.06,-0.95,1.0,1.86,-2.9610000000000003,F1II,0.406,-6.6540550000000005,-67.016643,-62.796539,2.65e-06,-7.2e-07,-1.01e-06,4.613423665072454,-0.7504535963001288,2.937970904166666e-08,-4.6057290000000005e-09,The,,Sco,1,85965,,1331.6803762699813,,,,θ,F,#d4bf94,#d4bf94
85983,86246.0,159633.0,6557.0,,,,17.624144,-38.066364,884.9558,0.16,-2.76,12.0,6.26,-3.475,G2Ib,1.244,-68.446211,-693.353004,-545.640619,4.5e-07,-2.42e-06,-1.689e-05,4.613990094787392,-0.6643833860824987,7.75701888888889e-10,-1.3380857e-08,,,Sco,1,85983,,2137.9620895022326,,,,,G,#FFD423,#FFD423
85984,86248.0,159463.0,6547.0,,,,17.624253,-50.059702,101.833,0.84,-89.48,3.0,5.89,0.851,K0III-IV,1.109,-6.420653,-65.059632,-78.076788,3.55e-06,3.17e-05,-3.071e-05,4.614018748633805,-0.8737066258487088,4.072434916666666e-09,-4.3381128100000003e-07,,,Ara,1,85984,,39.774066910502796,,,,,K,#F99220,#F99220
85991,86254.0,160181.0,6571.0,,79    Her,,17.625304,24.309991,76.6871,-6.19,9.29,-4.0,5.76,1.3359999999999999,A2Vn,0.114,-6.844621000000001,-69.55135600000001,31.570016,-1.79e-06,5.35e-06,1.46e-06,4.61429383241279,0.4242893910929125,-3.000996682638889e-08,4.5039190000000005e-08,,79.0,Her,1,85991,,25.44485615146634,,,,,A,#f3e8d3,#f3e8d3
85998,86263.0,159876.0,6561.0,,55Xi  Ser,,17.626445,-15.398557,32.2789,-39.3,-61.27,-43.0,3.54,0.995,F0IIIp,0.262,-3.038557,-30.971085,-8.570974,-1.73e-06,4.533e-05,2.43e-06,4.614592525846955,-0.2687555231467425,-1.9053177645833327e-07,-2.97045342e-07,Xi,55.0,Ser,1,85998,,34.833731503601165,,,,ξ,F,#d4bf94,#d4bf94
86001,86266.0,159877.0,6562.0,,,,17.626724,-15.571038,473.9336,0.99,-0.64,-8.0,5.94,-2.439,F0IV,0.35700000000000004,-44.54367,-454.361183,-127.21936299999999,3.07e-06,8.01e-06,7.8e-07,4.614665435996986,-0.2717658821495613,4.7996554375e-09,-3.1028070000000002e-09,,,Ser,1,86001,,823.3794052101345,,,,,F,#d4bf94,#d4bf94
86019,86284.0,159975.0,6567.0,,57Mu  Oph,,17.630754,-8.118771,231.4815,-11.7,-20.38,-19.0,4.58,-2.2430000000000003,B8II-IIIMNp,0.132,-22.118191,-228.091396,-32.691082,-1.09e-05,2.363e-05,-1.99e-05,4.615720491671994,-0.141699280543995,-5.6723200625e-08,-9.8805028e-08,Mu,57.0,Oph,1,86019,,687.3849195903233,,,,μ,B,#93C2F1,#93C2F1
86040,86305.0,159492.0,6549.0,Gl 683,Pi  Ara,,17.634871,-54.500434,44.5633,-49.68,-149.54,-3.3,5.25,2.005,A7V,0.195,-2.469939,-25.759605,-36.279846,-7.99e-06,2.916e-05,-1.601e-05,4.616798551514932,-0.9512120106657987,-2.408554365e-07,-7.24990377e-07,Pi,,Ara,1,86040,,13.740419750125149,,,,π,A,#f3e8d3,#f3e8d3
86046,86311.0,159707.0,6558.0,,,,17.635678,-42.880274,303.0303,-4.66,-29.62,13.0,6.09,-1.317,B8V,-0.057,-21.14722,-221.044515,-206.20269299999998,-4.92e-06,2.043e-05,-4.093e-05,4.617009830317222,-0.7484019735158549,-2.2592317513888894e-08,-1.4360181200000002e-07,,,Sco,1,86046,,292.9543829769433,,,,,B,#93C2F1,#93C2F1
86048,86313.0,160018.0,6568.0,,,,17.635973,-10.926267999999999,117.7856,-14.4,-8.61,-33.0,5.74,0.385,K0III,1.228,-11.005,-115.12528600000002,-22.325687,-4.94e-06,3.47e-05,1.57e-06,4.6170870561347614,-0.19069934624649876,-6.981317e-08,-4.1742457e-08,,,Ser,1,86048,,61.094202490557215,,,,,K,#F99220,#F99220
86086,86352.0,160042.0,,,,,17.645792,-21.912658,123.7624,-33.94,-13.69,-0.3,6.19,0.727,G6III/IV,0.8270000000000001,-10.632294,-114.32770900000001,-46.18723,-1.997e-05,5.22e-06,-7.51e-06,4.619657417224572,-0.38244802574618,-1.6454576318055557e-07,-6.6370992e-08,,,Oph,1,86086,,44.58615279480704,,,,,G,#FFD423,#FFD423
86107,86373.0,160365.0,6577.0,,,,17.649404,13.329262,99.9001,-20.6,43.51,0.0,6.12,1.122,F6III,0.5670000000000001,-8.909871,-96.79973000000001,23.03164,-9.49e-06,5.75e-06,2.05e-05,4.62060324612334,0.23263950074627998,-9.987161819444443e-08,2.1094243200000002e-07,,,Oph,1,86107,,30.98846042012061,,,,,F,#d4bf94,#d4bf94
86125,86391.0,160315.0,6575.0,,,,17.652362,2.02805,112.9944,45.38,-22.53,-0.9,6.25,0.985,F4IV...,1.021,-10.263143,-112.45626200000001,3.998732,2.48e-05,-1.78e-06,-1.237e-05,4.6213776800739215,0.035396151250432495,2.2000844823611113e-07,-1.0922852199999999e-07,,,Oph,1,86125,,35.156044052829806,,,,,F,#d4bf94,#d4bf94
86148,86414.0,160762.0,6588.0,,85Iot Her,,17.657747,46.006332,139.47,-7.17,3.97,-20.0,3.82,-1.902,B3V SB,-0.179,-8.66837,-96.48418000000001,100.3369,-3.38e-06,1.651e-05,-1.285e-05,4.6227872778400165,0.8029619654121513,-3.476114089583333e-08,1.9247103e-08,Iot,85.0,Her,1,86148,,502.11130546995366,Iot,3.8310000000000004,3.8110000000000004,ι,B,#93C2F1,#93C2F1
86195,86462.0,160677.0,6584.0,,,,17.665978,31.20247,193.4236,-9.41,11.15,-9.0,6.05,-0.38299999999999995,M2III,1.599,-14.449076000000002,-164.811079,100.20574,-7.63e-06,1.401e-05,4.17e-06,4.624942097816536,0.5445858389963437,-4.5620967340277786e-08,5.4056724999999994e-08,,,Her,1,86195,,123.93672048206808,,,,,M,#FF2620,#FF2620
86209,86476.0,160471.0,6578.0,,,,17.669984,-2.152301,157.2327,-6.55,-10.32,-49.0,6.08,0.09699999999999999,K2.5Ib,1.608,-13.558082999999998,-156.535278,-5.905,-6.3e-07,5.062e-05,-5.98e-06,4.625991011141159,-0.03756474478674625,-3.175529607638889e-08,-5.003277099999999e-08,,,Oph,1,86209,,79.65260797837782,,,,,K,#F99220,#F99220
86219,86486.0,160032.0,6569.0,Gl 686.2,Lam Ara,,17.673276,-49.415587,21.45,104.28,-177.67,3.7,4.76,3.103,F3IV,0.415,-1.192144,-13.903682,-16.290191,1.179e-05,1.06e-05,-1.489e-05,4.626852796682427,-0.8624646869740775,5.055637060833333e-07,-8.613684659999999e-07,Lam,,Ara,1,86219,,4.998043135782392,,,,λ,F,#d4bf94,#d4bf94
86234,86501.0,160950.0,6599.0,,,,17.677097,43.470665999999994,130.8901,54.62,56.79,-29.0,6.36,0.775,K2,1.199,-8.020444,-94.651046,90.049999,3.844e-05,4.322e-05,5.75e-06,4.627853070045783,0.7587062430997787,2.648052323194444e-07,2.75325689e-07,,,Her,1,86234,,42.65795188015925,,,,,K,#F99220,#F99220
86239,86506.0,160822.0,6591.0,,,,17.678109,31.287478000000004,130.3781,-59.41,-75.11,-6.0,6.3,0.7240000000000001,K0III,1.075,-9.378182,-111.022084,67.709538,-3.905e-05,-1.618e-05,-4.376e-05,4.628118145756684,0.5460695087438937,-2.8802780761805554e-07,-3.64143555e-07,,,Her,1,86239,,44.70951924630434,,,,,K,#F99220,#F99220
86243,86510.0,159558.0,,,,,17.67904,-67.85417199999999,140.056,-43.14,-20.85,0.0,6.48,0.748,G8III,0.9990000000000001,-4.431257,-52.609952,-129.72370700000002,-2.809e-05,1.552e-05,-5.34e-06,4.628361850949559,-1.1842787124819552,-2.0914862179166666e-07,-1.0108365199999998e-07,,,Aps,1,86243,,43.732066516964494,,,,,G,#FFD423,#FFD423
86260,86527.0,160371.0,,,,,17.68293,-32.214464,241.5459,-2.03,-6.55,-6.4,6.01,-0.905,K3III + (G),1.673,-16.94438,-203.65827,-128.76564399999998,-1.57e-06,9.79e-06,-3e-06,4.629380124884969,-0.56224846685884,-9.841717715277777e-09,-3.1755296000000004e-08,,,Sco,1,86260,,200.44720273651612,BM,6.071000000000001,5.931,,K,#F99220,#F99220
86270,86537.0,160835.0,6592.0,,,,17.684857,24.513254,161.8123,-18.35,54.84,-32.0,6.37,0.325,K1III+...,1.204,-12.133083000000001,-146.726339,67.136409,-1.042e-05,4.865e-05,2.556e-05,4.629884846571034,0.4278369963784425,-8.896331038194445e-08,2.65871822e-07,,,Her,1,86270,,64.56542290346553,,,,,K,#F99220,#F99220
86279,86546.0,160765.0,6589.0,,,,17.686387,15.178376,170.3578,-7.69,-4.83,-23.0,6.34,0.183,A1V,0.04,-13.483908999999999,-163.860883,44.603869,-4.55e-06,2.211e-05,-1.001e-05,4.630285221780994,0.26491263710562496,-3.7282172034722214e-08,-2.34165e-08,,,Her,1,86279,,73.58681396510448,,,,,A,#f3e8d3,#f3e8d3
